review,Label
الصراحه عجبتني اللعبه يعني ما اقدر اوصف لكم كيف هي جميله و مره حلوه مره مره مره يعني انصحكم تحملوها اللي اعجبني فيهم انه هي يخلونك تختارين نوع اللعبه كيف كيف تخترق حدي الصراحه الجني ياكل مره مره حلوه انصحكم يحملونها المسح كم تحملون هذه اللعبه بصراحه مره حلوه انا عجبتني لما اعجبتكم واو سو نجمه انا اعرف اذا سويتي ما تبغى ما تبغى صراحه كيف اشرح لكم حلاوتها وفاء هذا هو الكلام بس اللي عندي اقدر احكي اليكم,rating
"نشكر لكم اهتمامكم الدائم بتطوير التطبيق

لم اتمكن من عرض ضبط الجلسه ولا من امكانية عرض منطوق الحكم وملحقاته   
الرجاء مراجعة التحديث والتأكد من الأخطاء واصلاحها",bug_report
"عليهم لعنة الله والملائكه و الناس اجمعين 

على كل مقصر في عمله وكل مسؤل لاعب",others
"بدأ يفقد محبيه والاقبال جدا ضعيف الحين تدخل الرومات قليل الي يسولفون وهذا 
كله ذنب المبرمجين ومتحكمين البرنامج انهم ماعرفو يتصرفون",rating
كزب كزابين بليز لاتحملو هايي اللعبة😠,others
الى الافضل إنشاء الله في التطور والتقدم والازدهار الاقتصادي والاجتماعي والثقافي,others
البرنامج جيد ولا كن يوجد عليه ناس تقول كلام قبحى,rating
نصابين انتبهو كيف نبلغ عنهم,rating
مش عارف احجز عمره من شهر ١١ميلادي,others
لعبه مو اخلاقيه عشان اللعبه دي عشان فيها حجات مش اسلاميه ياريت تعدلو اللعبه وتشيلو موعد مع الفتاه بعدها هحب اللعبه لبس مو صالح للبس حرام وسلام عليكم ورحمه الله وبركاته,improvement_request
حلو بلا كلام بس ليش بعض الاحيان يطلع وقت إذا دخلنا مع احد ليشششششش ارجو حل هاذي المشكلة😡😡😡😡😡😡😡😡😡😡😡😡🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️,bug_report
"البرنامج جيد جدا
ولكن يوجد خطأ في ارقام التواصل 
رقم الطوارئ المسجل ٩٩٣ وهذا خاطئ ليس رقم الكهرباء

رقم طوارئ الكهرباء الصحيح  ٩٣٣",bug_report
اقيم ال لعبه حرف من قيكك,rating
الاعلانات سارت كثير ياليت يرجع زي قبل بدون اشتراك,improvement_request
اللعبه تعلق ولا اقدر العب خاص ولا دردشه شوف لكم حل مع التحديث الجديد,bug_report
لعب جميلة لن تندم عندم تحماه,rating
حاولت ادخل التطبيق مليون مرة للأسف تعبت وما قدرت ياليت تصلحه التطبيق يا مسؤلين الصحة حاولو تدخلو في التطبيق,bug_report
تطبيق لايوجد الافضل منه,rating
المشكلة هي الكلاب تطلع بكثره وما تموت بسهوله ومن كم ضربة و تأثر على الصحة حتى الزومبي,rating
العب مرههه حلوهه حرب الولد بنات ان بنت احبك يا صدقاي مدري العب فههي عيله او البنات مدري ححححححححححححلللللللللللللووووووووووههههههههههه جميله,rating
"جميل ان تاخذ المعلومة من المصدر
خطوة رائعة وللامام",rating
ممتاز جدا ساهل جدا شكرا لكم,rating
تطبيق جميل وثري بالصور والإبداع وملهم للمصممين والمقبلين على بناء منازلهم,rating
برنامج رائع للموسيقى,rating
اتمنا تخلو الاكواد مثل كود معزوم يكونون فعالين علا طريقة ادفع عند الاستلام ويكون تخفيظ اساسي من سعر اطلب مش ارداد الا المحفظه لو صلحتو اشياين المذكوره بتكونو افظل تطبيق طلبات عندي وبكون اطلب منكم كل يوم❤طيب وش بتوو من ناحية اقتراحي,improvement_request
يعطيكم العافية على جهودكم,others
"النسخ من اليرنامج لايوجد
التسجيل من البرنامج لايمكن عن طريقه تحديد الموقع",bug_report
كلش زين بس لو الوقت اكثر من نصف ساعه يكون احسن,improvement_request
كثرة الاعلانات مزعجة,improvement_request
"دائماً عندهم مشاكل في اضافة البطاقات 
من لا شي يحث خطاء في الطلب ولا يقبل يطلب
الاسعار غالية مقارنة باوبر وهنقرستيشن
ترتيب المطاعم جيد لكن البرنامج يحتاج الى تطوير الدفع مشكلة كبيرة وليس عندي فقط",bug_report
عروض عن الألعاب مباشر جميل,rating
نامل حل المشكله,bug_report
"انا مذيع بلميكو وتم حظري 
طيب ممكن اتواصل مع حد ويحل هلمشكله وتحياتي لكم",bug_report
التصاريح منكم لاتقبل من الدوريات مدري الخلل عندكم ولاعندهم,bug_report
تستحق 5نجوم بس اني خليت ٣ نجوم لسبب وهوه ارجو حل مشكله التحديث عندما نترك العبه يوم واحد ارجع يقول تحديث تحياتي لكم احنه مو فاظين بس لعبه اغلب وقتنه في عمل لاتكرهونه العبه اني واصل مرحله 1000بيه,bug_report
الايقونات صغيرة مع صعوبه في تفعيل احداها بسهولة,bug_report
تطبيق جيد لكن رسوم المسابقات في جواكر غالية كتير وتوزيع الورق بيخلليك تكره اللعب فيه لأنه كله مدروس وحسب الخطة,rating
حـڵــُـn̤̈ï̤c̤̈ë̤ــٌـٌـۆۆ ❥جـ♥ـداً❥•َْ برافو عہۣۗــًًٍٍّ⇨ـلـًٍ❈ًًٍــى هٍٍٍّّّّـّ❆ّـ﴿👌﴾ـٍٍٍٍََُُ❆ّـًٍّّذا التبيق,rating
مدري وش فيه ذا ؟! ادخل رقمي وما يصير اتمنى تصلحون هالمشكلة الي فيه حاولت فيه كثير اخر شيء يقولي انتهت صلاحية الرمز والحين حذفته وبرجع احمله مرة ثانية وان شاء الله يصير ادعوا لي يصير😭!,bug_report
تطبيق رائع وسرعه عاليه واسعاره متميزه ، لكن يعيبه صعوبة إلغاء الطلب,rating
تعديل الدخل علطول يسجل خروج فيه مشكله,bug_report
انا ابث كل يوم في نونو لايف ولا يعطوني رصيدا,bug_report
العبة جميله جدا لكن تخرجك ونت تلعب,bug_report
التطبيق ممتاز بس بقيمه ثلاثه عشان مافيه اغاني روتانا,rating
خصوصا ماكدونالدز تأكدو من طلبات العملاء كل مره يتأخرون اكثر من ساعه وفي الاخير يرفضون الطلب,bug_report
مرحباً بكم العبه حلوهـ لاكن في مشاكل كثيره ١لا يمكنني ان ارسل ٢ حلوووه جداً,rating
ممتازه فقط ملاحظه البطآ بالتحميل احيانا ونت تلعب من اللعبه نفسها علما النت قوي جدا عندي اللعبه بحق رقم واحد بلا منازع وبالتوفيق للجميع انصح تحميلها وبقوه,rating
شنو كلكم برنامج روعه صحيح برنامج كلش حلوو هلوو ما قراءه,rating
تات وت من ا زو علتل لاعا,others
البرنامج جميل جميل جدا الا ان الاعلانات تجعل منه تجربة سيئة للاسف,improvement_request
لعبة رائعه لكن فيه مشكلة كل مادخل العبة يطلع بسرعه هاتفي اس٦,rating
شكرا د بركات ممدوح احمد طيب,others
